latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
42.38688,119.2102,325.5,0.52,0.67,2018-10-20,0348,N,nominal,1.0NRT,291.7,4.2,D
42.3946,119.2132,325.5,0.52,0.67,2018-10-20,0348,N,nominal,1.0NRT,290.9,4.2,D
45.90742,134.50427,347.1,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,291.1,6.5,D
45.9067,134.49934,345.6,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,290,5.2,D
45.90597,134.49443,345.8,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,290.1,5.2,D
45.90305,134.47473,335.8,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,290.9,23,D
45.90232,134.4698,344.5,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,296.1,12.5,D
45.91144,134.50821,329.6,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,289.2,6.5,D
45.91071,134.50328,348,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,293.7,6.5,D
45.9056,134.4688,346.2,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,291.2,12.5,D
45.90488,134.46388,340.1,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,289.8,12.5,D
45.91035,134.47766,337,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,290.1,22.8,D
45.90816,134.46289,353.2,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,290,4.2,D
45.91363,134.47667,341.4,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,303.5,22.8,D
45.91217,134.46681,325.5,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,287.5,4.2,D
42.62239,119.70964,348.3,0.49,0.65,2018-10-20,0348,N,nominal,1.0NRT,292.4,4.9,D
46.09396,133.86443,330.9,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,283.9,3.6,D
46.0932,133.85951,351.5,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,286.7,4.4,D
46.09245,133.85458,334,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,284.1,4.4,D
46.09723,133.86339,337.8,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,284.7,10.9,D
46.09648,133.85847,328.2,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,284.6,5.2,D
46.09572,133.85355,325.3,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,283.8,5.2,D
44.40792,125.19879,330.2,0.49,0.48,2018-10-20,0348,N,nominal,1.0NRT,293.3,3.5,D
43.69637,122.30849,345,0.35,0.56,2018-10-20,0348,N,nominal,1.0NRT,297.2,2.8,D
43.69686,122.30853,346,0.34,0.56,2018-10-20,0348,N,nominal,1.0NRT,297.6,3.3,D
43.70292,122.31008,367,0.34,0.56,2018-10-20,0348,N,high,1.0NRT,302.2,15.3,D
43.70179,122.30597,335.3,0.34,0.56,2018-10-20,0348,N,nominal,1.0NRT,295.8,4,D
43.61861,121.73785,328.2,0.37,0.58,2018-10-20,0348,N,nominal,1.0NRT,296.2,1.9,D
42.83039,118.92291,341.3,0.52,0.67,2018-10-20,0348,N,nominal,1.0NRT,295.4,4.4,D
42.82934,118.92164,337,0.52,0.67,2018-10-20,0348,N,nominal,1.0NRT,295.7,5.2,D
42.83348,118.82616,326.9,0.53,0.67,2018-10-20,0348,N,nominal,1.0NRT,292.7,1.9,D
46.42272,134.26608,337.6,0.38,0.36,2018-10-20,0348,N,nominal,1.0NRT,294.2,26.9,D
45.98805,131.15912,342.2,0.41,0.37,2018-10-20,0348,N,nominal,1.0NRT,292.8,6,D
45.99141,131.1579,345.2,0.41,0.37,2018-10-20,0348,N,nominal,1.0NRT,293,6.9,D
45.99048,131.15266,329.7,0.41,0.37,2018-10-20,0348,N,nominal,1.0NRT,290.6,6.9,D
46.76008,134.1523,341.3,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,284.1,4.5,D
46.76337,134.15128,332.2,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,282.6,4.5,D
46.76665,134.15025,328.5,0.39,0.36,2018-10-20,0348,N,nominal,1.0NRT,282.1,1.2,D
45.23684,121.99892,339,0.32,0.55,2018-10-20,0348,N,nominal,1.0NRT,298.1,3,D
45.48589,122.81184,339.7,0.58,0.52,2018-10-20,0348,N,nominal,1.0NRT,294.7,9.4,D
47.9438,135.14288,329.7,0.4,0.37,2018-10-20,0348,N,nominal,1.0NRT,288.1,27.9,D
45.34515,121.95737,330,0.32,0.55,2018-10-20,0348,N,nominal,1.0NRT,297.9,2.4,D
45.34991,121.95477,332.8,0.32,0.55,2018-10-20,0348,N,nominal,1.0NRT,299,2.4,D
45.82026,123.73267,325.6,0.52,0.5,2018-10-20,0348,N,nominal,1.0NRT,292.8,1.7,D
45.30263,121.76125,333.2,0.33,0.55,2018-10-20,0348,N,nominal,1.0NRT,299.8,1.3,D
45.36734,121.8775,335.5,0.32,0.55,2018-10-20,0348,N,nominal,1.0NRT,298.4,3.3,D
45.36627,121.87354,334.1,0.32,0.55,2018-10-20,0348,N,nominal,1.0NRT,299.1,2.5,D
45.33859,121.75111,367,0.33,0.55,2018-10-20,0348,N,high,1.0NRT,303.1,8.6,D
45.67741,122.4457,340.1,0.6,0.53,2018-10-20,0354,N,nominal,1.0NRT,295.2,11.8,D
46.67721,126.2522,335.7,0.39,0.44,2018-10-20,0354,N,nominal,1.0NRT,292.9,3.2,D
45.61374,121.81129,367,0.32,0.55,2018-10-20,0354,N,high,1.0NRT,304.4,7.5,D
45.61266,121.80738,337.9,0.32,0.55,2018-10-20,0354,N,nominal,1.0NRT,295.7,7.5,D
47.86638,131.52138,334.5,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,285.7,4.3,D
48.4139,134.99486,346.8,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,288.4,7.6,D
47.95362,131.85616,336.9,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,275.7,5,D
48.41361,134.83923,338.6,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,288.9,3.4,D
48.41695,134.83821,329.2,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,285.2,3.4,D
45.90825,122.21927,356.3,0.6,0.53,2018-10-20,0354,N,nominal,1.0NRT,296.6,15.1,D
47.97255,131.86559,329,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,272.5,3.7,D
48.54145,135.64111,342.5,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,288.6,15.6,D
48.54073,135.63556,345.5,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,300.2,26.3,D
48.54001,135.63004,339.3,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,286.7,26.3,D
48.5393,135.62451,344,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,289.7,12,D
48.54484,135.64011,355.2,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,289.5,15.6,D
48.54607,135.62251,339.9,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,286.1,3.1,D
48.54536,135.617,341.3,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,286.2,3.1,D
48.55091,135.63258,354.4,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,291.5,8.9,D
48.55019,135.62706,341.6,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,287.5,8.9,D
48.54947,135.62154,330.3,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,286.7,3.1,D
48.54874,135.616,332.7,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,287.2,3.1,D
48.55502,135.63713,328.8,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,285.5,4,D
48.5543,135.63159,356.2,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,289.2,11,D
48.55358,135.62605,354,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,288.5,11,D
48.55286,135.62053,345.8,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,286.4,6.8,D
48.55634,135.62941,342.3,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,284.5,4.6,D
48.04105,131.59767,330.5,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,283.4,2,D
48.04433,131.59644,345.8,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,288.2,7.5,D
48.0502,131.61073,333.4,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,282.5,4.4,D
48.04934,131.60556,348.3,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,283.2,4.4,D
48.04848,131.6004,343.8,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,284.4,7.5,D
48.05349,131.60953,341.9,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,290.4,32.8,D
48.0509,131.59401,344.5,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,285.7,6.5,D
48.05004,131.58884,336.6,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,283.6,3.5,D
48.05505,131.59796,351.3,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,284.4,6.5,D
48.05418,131.59279,350,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,284.2,6.5,D
48.05919,131.60191,329.6,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,281.4,2.5,D
48.60688,134.87041,328,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,283.6,2.3,D
48.3974,133.3985,330.5,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,284.3,2.1,D
48.41954,132.76094,330.8,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,282.7,6.7,D
48.41874,132.7558,355,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,291.6,16.8,D
48.41795,132.75069,350.1,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,283,16.8,D
48.41715,132.74554,328.5,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,279.4,3.6,D
48.78461,134.99872,355.3,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,293.2,12.3,D
48.78388,134.99329,335.1,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,287.7,3.9,D
48.78723,134.99225,346.3,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,290.1,4.1,D
48.7865,134.98685,326,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,289.5,4.1,D
48.61852,133.67751,345.7,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,285.4,5.4,D
48.61848,133.0307,349.4,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,286.1,7.6,D
48.6177,133.02554,340.8,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,286.6,4,D
48.62959,133.08116,331.9,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,278.9,9.2,D
48.62802,133.07085,354.6,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281.6,10.9,D
48.62724,133.06567,340.1,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281,6.6,D
48.62097,133.02441,325.7,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,285.8,3.6,D
48.6288,133.076,367,0.38,0.36,2018-10-20,0354,N,low,1.0NRT,286.3,10.9,D
48.62502,133.02846,326.9,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,283.7,3.6,D
48.62424,133.02328,346.1,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,285.6,3.6,D
48.63314,133.06712,336.8,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,280.2,4.9,D
48.62688,133.02585,356.4,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,285,8.3,D
48.63719,133.07115,350.3,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,280.6,8,D
48.6325,133.04019,347,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,286.8,10.1,D
48.63172,133.03503,351.4,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,288.1,9.3,D
48.63094,133.02988,351.1,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,283.8,9.3,D
48.63734,133.04939,346.9,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,285.1,6.4,D
48.63655,133.04424,349.1,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,285.1,7.5,D
48.63577,133.03906,346.7,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,282.4,7.5,D
48.64061,133.04826,332.4,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,278.8,6.4,D
48.69982,132.96262,334.7,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281,4.4,D
48.70309,132.96147,332.1,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,278.5,4.4,D
48.78757,132.97849,326.7,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281.7,1.9,D
48.78083,132.86647,330,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281.6,1.6,D
48.9102,132.77457,338.9,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,284.6,12.2,D
48.91347,132.77341,337.9,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,287.5,12.2,D
48.90138,132.67668,342.1,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,283.3,4.1,D
48.90305,132.66516,329.5,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281.6,3.2,D
48.9401,132.52629,336.8,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281.3,4.5,D
48.94256,132.51996,328.4,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281.3,1.8,D
49.00243,132.4243,334.4,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,285.5,6.2,D
49.0065,132.4283,342.7,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,281.3,11.4,D
49.00569,132.42313,355.4,0.38,0.36,2018-10-20,0354,N,nominal,1.0NRT,288.9,15.2,D
48.99543,131.94351,341.8,0.39,0.36,2018-10-20,0354,N,nominal,1.0NRT,282.3,2.8,D
49.28821,130.03488,326.6,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,289.4,2.7,D
49.29153,130.03351,330.3,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,287.7,2.7,D
49.37364,130.11426,328.4,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,286.7,3,D
49.37268,130.10883,335.2,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,292,3,D
49.376,130.10745,348.5,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,302.8,52.3,D
49.37503,130.10202,344.7,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,290.3,5.4,D
49.64318,129.92879,329.9,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,286.4,2.4,D
49.6465,129.92741,332.2,0.4,0.37,2018-10-20,0354,N,nominal,1.0NRT,287.2,2.4,D
49.8196,127.71822,335.2,0.45,0.39,2018-10-20,0354,N,nominal,1.0NRT,284,5.4,D
49.09693,124.1749,352.5,0.41,0.45,2018-10-20,0354,N,nominal,1.0NRT,299.8,33.5,D
50.05099,128.29997,327.3,0.43,0.38,2018-10-20,0354,N,nominal,1.0NRT,283.5,2,D
50.05103,128.28078,330.4,0.43,0.38,2018-10-20,0354,N,nominal,1.0NRT,282.5,2.7,D
50.00768,127.66795,334.5,0.45,0.39,2018-10-20,0354,N,nominal,1.0NRT,290.4,4.9,D
50.00942,127.66544,332.7,0.45,0.39,2018-10-20,0354,N,nominal,1.0NRT,290.7,4.8,D
49.34822,124.34026,351.1,0.4,0.44,2018-10-20,0354,N,nominal,1.0NRT,294.9,6.6,D
50.26022,128.64534,326.6,0.42,0.38,2018-10-20,0354,N,nominal,1.0NRT,285,2.5,D
50.2342,127.88267,336.3,0.44,0.38,2018-10-20,0354,N,nominal,1.0NRT,286.4,3.5,D
51.35312,128.93831,329.2,0.41,0.37,2018-10-20,0354,N,nominal,1.0NRT,280.2,1.9,D
50.42982,118.99192,340.6,0.61,0.53,2018-10-20,0354,N,nominal,1.0NRT,290.8,13.6,D
50.43163,118.99132,352.7,0.61,0.53,2018-10-20,0354,N,nominal,1.0NRT,290.7,14.8,D
50.48197,118.95724,331.1,0.61,0.53,2018-10-20,0354,N,nominal,1.0NRT,286.8,8.2,D
50.48653,118.95406,343.7,0.61,0.53,2018-10-20,0354,N,nominal,1.0NRT,289.1,23.7,D
50.49122,118.95136,339.1,0.61,0.53,2018-10-20,0354,N,nominal,1.0NRT,294.8,23.7,D
50.45672,118.82894,338.8,0.62,0.54,2018-10-20,0354,N,nominal,1.0NRT,290.4,14.4,D
50.46133,118.82588,348.3,0.62,0.54,2018-10-20,0354,N,nominal,1.0NRT,296.3,40.3,D
50.45902,118.81768,334.3,0.62,0.54,2018-10-20,0354,N,nominal,1.0NRT,289.1,12.1,D
50.46597,118.82286,353.9,0.62,0.54,2018-10-20,0354,N,nominal,1.0NRT,287,40.3,D
50.34604,116.88056,346.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289,5.4,D
50.34467,116.87605,337.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.9,4.9,D
50.34326,116.87144,348.7,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.3,4.9,D
50.33881,116.85683,347.7,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,290,5.3,D
50.33737,116.8521,338.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.7,5.3,D
50.32999,116.82793,353.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,292.6,3.7,D
50.32848,116.82294,325.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,290,3.7,D
50.34388,116.85368,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,290.7,5.3,D
50.36238,116.91451,345,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.9,5.1,D
50.35935,116.90455,330.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.8,3.8,D
50.3524,116.88169,347.7,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,291.6,5.4,D
50.35101,116.87713,345.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.3,5.4,D
50.34669,116.86292,325.9,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.4,8.5,D
50.34529,116.85831,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,288.9,8.5,D
50.34126,116.82529,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,290.5,39.7,D
50.33976,116.82034,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,290.7,15.6,D
50.39037,116.9871,351.4,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,291.1,7.7,D
50.38888,116.98215,351.4,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,290.7,5.9,D
50.37486,116.93586,326.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.6,11,D
50.37039,116.92113,335.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.6,9.8,D
50.3658,116.906,330.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.9,6.5,D
50.35734,116.87813,330,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.2,2.4,D
50.35145,116.85876,347.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,298.1,13,D
50.35009,116.85428,338.4,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.2,13,D
50.34874,116.84985,327.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.7,5.8,D
50.35287,116.86346,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,288.6,27.8,D
50.33823,116.81535,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,287.9,15.6,D
50.39835,116.9937,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,297.6,9.4,D
50.37685,116.92265,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,293.7,9.8,D
50.37534,116.91768,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,291,9.8,D
50.3693,116.89774,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,291.7,6.5,D
50.39972,116.99826,336.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.4,9.4,D
50.39692,116.98898,348.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,291.3,7.7,D
50.36775,116.89261,351.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.5,5.3,D
50.36628,116.88777,332.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.3,5.3,D
50.3548,116.84996,328.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.2,13,D
50.35345,116.8455,354.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,290.3,5.8,D
50.35205,116.8409,349.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,290.4,5.8,D
50.35058,116.8361,354.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.8,18,D
50.34904,116.83102,344,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.8,18,D
50.34746,116.82582,355,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,308.4,39.7,D
50.34591,116.82074,352.7,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,297.3,39.7,D
50.34435,116.81559,355.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,292.9,15.6,D
50.40609,116.99954,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,304.8,32.3,D
50.37444,116.89484,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,290.3,8,D
50.36087,116.85013,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,291.9,8,D
50.35387,116.82705,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,291.3,13.3,D
50.33525,116.76585,367,0.38,0.58,2018-10-20,0354,N,high,1.0NRT,295.7,23.2,D
50.4075,117.00424,326,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.8,32.3,D
50.40335,116.99049,344.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,290.1,118.5,D
50.3861,116.93337,327.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,290.2,3.9,D
50.38468,116.9287,331.9,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.5,2.8,D
50.38324,116.92394,327.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.5,2.8,D
50.37605,116.90016,327.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.4,8,D
50.35951,116.84564,347.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.9,8,D
50.3568,116.8367,351.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,296,20.3,D
50.35536,116.83197,351.6,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287,13.3,D
50.35232,116.82197,348.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.3,7.6,D
50.33674,116.77073,338.9,0.38,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.4,23.2,D
50.33385,116.76124,346.3,0.38,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.7,10.1,D
50.35816,116.84119,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,287.4,20.3,D
50.41251,117.00103,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,294.3,32.3,D
50.34312,116.77185,367,0.38,0.58,2018-10-20,0354,N,high,1.0NRT,294.4,34.8,D
50.41394,117.00581,347.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.4,14.9,D
50.39385,116.9392,326.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.7,4.2,D
50.39238,116.93433,331.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.2,3.9,D
50.36705,116.85063,334,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.2,11.1,D
50.36566,116.84605,337.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.4,8,D
50.34158,116.76678,355.7,0.38,0.58,2018-10-20,0354,N,nominal,1.0NRT,297,23.2,D
50.34009,116.76188,348.2,0.38,0.58,2018-10-20,0354,N,nominal,1.0NRT,288,23.2,D
50.41106,116.99621,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,288.6,32.3,D
50.42306,117.01627,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,290.3,43.9,D
50.34956,116.77312,367,0.38,0.58,2018-10-20,0354,N,high,1.0NRT,291.6,17.9,D
50.42168,117.0117,345.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,304.5,43.9,D
50.42031,117.00711,355.9,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,291.2,21.7,D
50.40184,116.94585,341.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,289.7,6.6,D
50.40031,116.94075,351.5,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.4,6.9,D
50.34801,116.76801,353.9,0.38,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.6,17.9,D
50.35106,116.77807,367,0.38,0.58,2018-10-20,0354,N,low,1.0NRT,290,15.4,D
50.42948,117.01778,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,305.9,103,D
50.3574,116.77906,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,294.7,15.4,D
50.42674,117.0087,338.1,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.7,43.9,D
50.40948,116.95133,347.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.8,7.6,D
50.40669,116.94206,356.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,284.1,6.6,D
50.35593,116.77419,356.4,0.38,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.1,15.4,D
50.40811,116.94676,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,286.7,6.6,D
50.36518,116.78481,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,296.1,12,D
50.41715,116.95691,351,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.4,5,D
50.36367,116.7798,333.4,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.6,12,D
50.41566,116.95199,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,287.8,7.8,D
50.36668,116.78973,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,289.7,9.3,D
50.44515,117.03032,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,294.6,20.4,D
50.3745,116.79562,367,0.37,0.58,2018-10-20,0354,N,high,1.0NRT,294.8,12.2,D
50.44373,117.02557,355.2,0.36,0.58,2018-10-20,0354,N,nominal,1.0NRT,292,14.4,D
50.42342,116.95789,342.3,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,286.1,5,D
50.42191,116.95288,325.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,283.4,5,D
50.37601,116.80066,348.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,288.7,12.2,D
50.37297,116.7906,345.2,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,287.6,9.3,D
50.37145,116.78557,325.8,0.37,0.58,2018-10-20,0354,N,nominal,1.0NRT,285.9,9.3,D
50.42492,116.96289,367,0.37,0.58,2018-10-20,0354,N,low,1.0NRT,287.7,9.5,D
50.45313,117.03709,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,291.6,52.1,D
50.45166,117.03219,367,0.36,0.58,2018-10-20,0354,N,high,1.0NRT,330.7,60.1,D
